date,GE
2013-06-21,0.004731
2013-06-24,-0.018408
2013-06-25,0.00785
2013-06-26,0.006058
2013-06-27,0.003011
2013-06-28,-0.005575
2013-07-01,0.006468
2013-07-02,-0.018852
2013-07-03,0.000437
2013-07-05,0.014404
2013-07-08,0.003442
2013-07-09,0.012865
2013-07-10,-0.003387
2013-07-11,0.016992
2013-07-12,-0.007519
2013-07-15,-0.005471
2013-07-16,-0.008464
2013-07-17,0.004695
2013-07-18,0.003823
2013-07-19,0.046128
2013-07-22,0.005663
2013-07-23,-0.006034
2013-07-24,-0.003642
2013-07-25,0.002843
2013-07-26,-0.00162
2013-07-29,-0.006491
2013-07-30,-0.000408
2013-07-31,-0.004493
2013-08-01,0.010259
2013-08-02,0.003249
2013-08-05,-0.007287
2013-08-06,-0.008564
2013-08-07,0.001234
2013-08-08,-0.000411
2013-08-09,-0.003288
2013-08-12,0.000825
2013-08-13,-0.002884
2013-08-14,-0.005372
2013-08-15,-0.002908
2013-08-16,-0.002083
2013-08-19,-0.004175
2013-08-20,-0.005451
2013-08-21,-0.004637
2013-08-22,0.0072
2013-08-23,0.0
2013-08-26,-0.007149
2013-08-27,-0.018213
2013-08-28,0.000863
2013-08-29,-0.003879
2013-08-30,0.001298
2013-09-03,-0.003457
2013-09-04,0.00477
2013-09-05,-0.000432
2013-09-06,0.0
2013-09-09,0.009931
2013-09-10,0.020522
2013-09-11,0.009217
2013-09-12,-0.009963
2013-09-13,-0.002935
2013-09-16,0.015139
2013-09-17,0.012842
2013-09-18,0.016769
2013-09-19,-0.008447
2013-09-20,-0.018397
2013-09-23,0.011245
2013-09-24,0.001647
2013-09-25,-0.003701
2013-09-26,0.000825
2013-09-27,-0.008247
2013-09-30,-0.006653
2013-10-01,0.01172
2013-10-02,0.00662
2013-10-03,-0.009453
2013-10-04,-0.002075
2013-10-07,-0.004574
2013-10-08,-0.011278
2013-10-09,-0.004225
2013-10-10,0.02885
2013-10-11,0.006186
2013-10-14,-0.00082
2013-10-15,-0.007793
2013-10-16,0.007028
2013-10-17,0.013136
2013-10-18,0.035251
2013-10-21,0.023092
2013-10-22,-0.004591
2013-10-23,-0.012298
2013-10-24,0.009339
2013-10-25,-0.002313
2013-10-28,0.008114
2013-10-29,0.004599
2013-10-30,0.006105
2013-10-31,-0.008722
2013-11-01,0.015302
2013-11-04,-0.004145
2013-11-05,-0.000378
2013-11-06,0.018168
2013-11-07,-0.011152
2013-11-08,0.016917
2013-11-11,-0.001479
2013-11-12,0.001481
2013-11-13,0.003697
2013-11-14,-0.005893
2013-11-15,0.007781
2013-11-18,0.000735
2013-11-19,-0.00698
2013-11-20,-0.00259
2013-11-21,-0.001855
2013-11-22,0.006317
2013-11-25,-0.012925
2013-11-26,0.001871
2013-11-27,0.001867
2013-11-29,-0.006336
2013-12-02,0.0
2013-12-03,-0.003751
2013-12-04,0.003012
2013-12-05,-0.007132
2013-12-06,0.018526
2013-12-09,0.00928
2013-12-10,-0.001839
2013-12-11,-0.020634
2013-12-12,-0.001505
2013-12-13,0.011304
2013-12-16,0.005216
2013-12-17,0.001853
2013-12-18,0.014058
2013-12-19,0.004743
2013-12-20,0.001464
2013-12-23,0.001462
2013-12-24,0.007664
2013-12-26,0.007968
2013-12-27,0.0
2013-12-30,0.002156
2013-12-31,0.00502
2014-01-02,-0.018908
2014-01-03,-0.000727
2014-01-06,-0.008006
2014-01-07,0.001101
2014-01-08,-0.002932
2014-01-09,0.000368
2014-01-10,-0.009552
2014-01-13,-0.008531
2014-01-14,0.008979
2014-01-15,0.013719
2014-01-16,-0.005121
2014-01-17,-0.022794
2014-01-21,-0.01091
2014-01-22,-0.011411
2014-01-23,-0.006541
2014-01-24,-0.033695
2014-01-27,0.00481
2014-01-28,0.015556
2014-01-29,-0.006677
2014-01-30,0.008304
2014-01-31,-0.01451
2014-02-03,-0.031039
2014-02-04,0.009035
2014-02-05,-0.002035
2014-02-06,0.017537
2014-02-07,0.009619
2014-02-10,-0.005558
2014-02-11,0.01517
2014-02-12,-0.001573
2014-02-13,0.001969
2014-02-14,0.011792
2014-02-18,-0.003497
2014-02-19,-0.009747
2014-02-20,-0.002362
2014-02-21,-0.007166
2014-02-24,0.014034
2014-02-25,-0.000791
2014-02-26,0.001187
2014-02-27,0.007905
2014-02-28,-0.001177
2014-03-03,-0.013742
2014-03-04,0.021099
2014-03-05,0.010916
2014-03-06,0.011184
2014-03-07,-0.003433
2014-03-10,-0.003444
2014-03-11,-0.005376
2014-03-12,-0.005405
2014-03-13,-0.016304
2014-03-14,-0.009077
2014-03-17,0.012744
2014-03-18,0.008651
2014-03-19,-0.014425
2014-03-20,-0.000396
2014-03-21,0.005144
2014-03-24,0.000394
2014-03-25,0.011413
2014-03-26,-0.003113
2014-03-27,0.007416
2014-03-28,0.002712
2014-03-31,0.000386
2014-04-01,-0.000772
2014-04-02,0.006571
2014-04-03,0.007296
2014-04-04,-0.008006
2014-04-07,-0.006533
2014-04-08,-0.003868
2014-04-09,0.007767
2014-04-10,-0.014258
2014-04-11,-0.005864
2014-04-14,0.011011
2014-04-15,0.004279
2014-04-16,0.011619
2014-04-17,0.016845
2014-04-21,0.00113
2014-04-22,-0.000376
2014-04-23,-0.00602
2014-04-24,0.001514
2014-04-25,0.005291
2014-04-28,0.006767
2014-04-29,-0.000747
2014-04-30,0.004858
2014-05-01,-0.004463
2014-05-02,-0.003362
2014-05-05,-0.003748
2014-05-06,-0.014673
2014-05-07,0.012982
2014-05-08,-0.003392
2014-05-09,-0.000756
2014-05-12,0.016276
2014-05-13,0.002607
2014-05-14,-0.005944
2014-05-15,-0.005979
2014-05-16,0.002632
2014-05-19,-0.00225
2014-05-20,-0.01165
2014-05-21,0.007224
2014-05-22,0.000755
2014-05-23,0.0
2014-05-27,0.002263
2014-05-28,0.003387
2014-05-29,0.003001
2014-05-30,0.00187
2014-06-02,0.001493
2014-06-03,-0.001491
2014-06-04,-0.008959
2014-06-05,0.008286
2014-06-06,0.015316
2014-06-09,0.009566
2014-06-10,-0.001093
2014-06-11,-0.009486
2014-06-12,-0.006998
2014-06-13,0.002967
2014-06-16,-0.008136
2014-06-17,0.001864
2014-06-18,0.000744
2014-06-19,0.009669
2014-06-20,0.001485
2014-06-23,-0.010753
2014-06-24,-0.003748
2014-06-25,-0.00602
2014-06-26,-0.00492
2014-06-27,0.005325
2014-06-30,-0.005675
2014-07-01,0.004566
2014-07-02,0.007955
2014-07-03,0.009395
2014-07-07,-0.004095
2014-07-08,-0.014206
2014-07-09,-0.001896
2014-07-10,-0.004559
2014-07-11,0.013359
2014-07-14,0.004143
2014-07-15,-0.001875
2014-07-16,0.015408
2014-07-17,-0.015174
2014-07-18,-0.005637
2014-07-21,-0.018141
2014-07-22,0.00154
2014-07-23,-0.004228
2014-07-24,0.001158
2014-07-25,-0.005783
2014-07-28,-0.007755
2014-07-29,-0.005471
2014-07-30,0.007466
2014-07-31,-0.019111
2014-08-01,0.007952
2014-08-04,-0.003156
2014-08-05,-0.009893
2014-08-06,0.016787
2014-08-07,0.002358
2014-08-08,0.006275
2014-08-11,0.005066
2014-08-12,-0.006979
2014-08-13,0.00859
2014-08-14,0.001936
2014-08-15,-0.009274
2014-08-18,0.016771
2014-08-19,-0.000767
2014-08-20,0.0119
2014-08-21,0.002656
2014-08-22,-0.010594
2014-08-25,0.001912
2014-08-26,-0.007252
2014-08-27,0.004614
2014-08-28,-0.004592
2014-08-29,-0.001153
2014-09-02,-0.005004
2014-09-03,0.003868
2014-09-04,0.000385
2014-09-05,0.005393
2014-09-08,-0.000766
2014-09-09,-0.006902
2014-09-10,0.001931
2014-09-11,0.002697
2014-09-12,-0.005765
2014-09-15,0.001933
2014-09-16,0.011188
2014-09-17,0.002289
2014-09-18,0.006091
2014-09-19,0.003052
2014-09-22,-0.007988
2014-09-23,-0.002301
2014-09-24,-0.003459
2014-09-25,-0.014655
2014-09-26,0.003131
2014-09-29,-0.008193
2014-09-30,0.007868
2014-10-01,-0.017955
2014-10-02,-0.00159
2014-10-03,0.011146
2014-10-06,-0.007087
2014-10-07,-0.016257
2014-10-08,0.017735
2014-10-09,-0.018614
2014-10-10,-0.020581
2014-10-13,-0.013185
2014-10-14,0.006263
2014-10-15,0.007469
2014-10-16,-0.001236
2014-10-17,0.023505
2014-10-20,0.008461
2014-10-21,0.01678
2014-10-22,-0.010216
2014-10-23,0.009925
2014-10-24,0.007862
2014-10-27,-0.00468
2014-10-28,0.014107
2014-10-29,-0.008501
2014-10-30,0.00039
2014-10-31,0.005454
2014-11-03,-0.004262
2014-11-04,0.0
2014-11-05,0.004669
2014-11-06,0.020914
2014-11-07,0.001897
2014-11-10,0.002272
2014-11-11,-0.0034
2014-11-12,0.005307
2014-11-13,-0.003771
2014-11-14,0.001514
2014-11-17,0.005669
2014-11-18,0.015032
2014-11-19,-0.003332
2014-11-20,-0.0026
2014-11-21,0.005214
2014-11-24,0.000371
2014-11-25,-0.005185
2014-11-26,0.000372
2014-11-28,-0.014142
2014-12-01,-0.017743
2014-12-02,0.001153
2014-12-03,0.012668
2014-12-04,-0.010993
2014-12-05,-0.003066
2014-12-08,-0.012303
2014-12-09,-0.004282
2014-12-10,-0.012119
2014-12-11,0.00554
2014-12-12,-0.020464
2014-12-15,-0.012053
2014-12-16,-0.004067
2014-12-17,0.006942
2014-12-18,0.028792
2014-12-19,0.019093
2014-12-22,0.003513
2014-12-23,0.006612
2014-12-24,-0.001932
2014-12-26,-0.001936
2014-12-29,-0.003103
2014-12-30,-0.005058
2014-12-31,-0.011733
2015-01-02,-0.00831
2015-01-05,-0.018356
2015-01-06,-0.021545
2015-01-07,0.000415
2015-01-08,0.012043
2015-01-09,-0.013952
2015-01-12,-0.002081
2015-01-13,-0.005004
2015-01-14,-0.003353
2015-01-15,-0.00841
2015-01-16,0.000424
2015-01-20,0.011022
2015-01-21,0.007966
2015-01-22,0.009983
2015-01-23,0.008237
2015-01-26,0.004493
2015-01-27,-0.00854
2015-01-28,-0.022149
2015-01-29,0.010067
2015-01-30,-0.00789
2015-02-02,0.013395
2015-02-03,0.010739
2015-02-04,-0.012669
2015-02-05,0.014073
2015-02-06,0.000816
2015-02-09,0.004894
2015-02-10,0.003247
2015-02-11,0.002023
2015-02-12,0.004845
2015-02-13,0.010446
2015-02-17,0.000795
2015-02-18,0.003178
2015-02-19,-0.000396
2015-02-20,0.007997
2015-02-23,-0.001587
2015-02-24,0.008741
2015-02-25,0.020481
2015-02-26,-0.000772
2015-02-27,0.003863
2015-03-02,0.004617
2015-03-03,-0.009575
2015-03-04,-0.007734
2015-03-05,0.006235
2015-03-06,-0.015492
2015-03-09,0.008655
2015-03-10,-0.018331
2015-03-11,0.000795
2015-03-12,0.008337
2015-03-13,-0.014173
2015-03-16,0.016374
2015-03-17,-0.005501
2015-03-18,0.013038
2015-03-19,-0.012091
2015-03-20,0.002764
2015-03-23,0.002756
2015-03-24,-0.007852
2015-03-25,-0.014246
2015-03-26,-0.004416
2015-03-27,0.002419
2015-03-30,0.010459
2015-03-31,-0.012341
2015-04-01,0.001209
2015-04-02,0.004026
2015-04-06,0.009623
2015-04-07,-0.006354
2015-04-08,-0.0004
2015-04-09,0.028789
2015-04-10,0.108045
2015-04-13,-0.030866
2015-04-14,0.003619
2015-04-15,-0.009737
2015-04-16,-0.006555
2015-04-17,-0.0011
2015-04-20,-0.00844
2015-04-21,-0.014804
2015-04-22,0.010894
2015-04-23,-0.00223
2015-04-24,-0.001862
2015-04-27,0.002985
2015-04-28,0.008929
2015-04-29,-0.001106
2015-04-30,-0.000369
2015-05-01,0.008493
2015-05-04,-0.001465
2015-05-05,-0.012835
2015-05-06,-0.004086
2015-05-07,0.008579
2015-05-08,0.011834
2015-05-11,-0.016082
2015-05-12,0.004086
2015-05-13,0.006659
2015-05-14,0.00735
2015-05-15,-0.005108
2015-05-18,0.001467
2015-05-19,0.001465
2015-05-20,0.010603
2015-05-21,0.002894
2015-05-22,-0.001443
2015-05-26,-0.00578
2015-05-27,0.0
2015-05-28,0.003997
2015-05-29,-0.013029
2015-06-01,0.000367
2015-06-02,0.001833
2015-06-03,0.007318
2015-06-04,-0.009808
2015-06-05,0.001101
2015-06-08,-0.001832
2015-06-09,0.003304
2015-06-10,0.010977
2015-06-11,-0.004343
2015-06-12,-0.004362
2015-06-15,-0.006572
2015-06-16,0.000368
2015-06-17,0.001837
2015-06-18,0.012101
2015-06-19,-0.00475
2015-06-22,0.006608
2015-06-23,0.004741
2015-06-24,-0.010526
2015-06-25,-0.00807
2015-06-26,0.001849
2015-06-29,-0.016611
2015-06-30,-0.002628
2015-07-01,0.003387
2015-07-02,0.004501
2015-07-06,-0.017551
2015-07-07,0.006081
2015-07-08,-0.021912
2015-07-09,0.005021
2015-07-10,0.009608
2015-07-13,0.007613
2015-07-14,0.007178
2015-07-15,0.004126
2015-07-16,0.010086
2015-07-17,0.007396
2015-07-20,-0.003671
2015-07-21,-0.010685
2015-07-22,-0.008194
2015-07-23,-0.013894
2015-07-24,-0.019421
2015-07-27,0.007767
2015-07-28,0.00578
2015-07-29,0.00613
2015-07-30,-0.005331
2015-07-31,-0.000766
2015-08-03,-0.008812
2015-08-04,0.00116
2015-08-05,0.007722
2015-08-06,-0.002682
2015-08-07,-0.00922
2015-08-10,0.017449
2015-08-11,-0.020198
2015-08-12,0.005834
2015-08-13,-0.002707
2015-08-14,0.011245
2015-08-17,0.004985
2015-08-18,-0.005341
2015-08-19,-0.013042
2015-08-20,-0.020987
2015-08-21,-0.023819
2015-08-24,-0.02928
2015-08-25,-0.025136
2015-08-26,0.031801
2015-08-27,0.041649
2015-08-28,0.005998
2015-08-31,-0.013514
2015-09-01,-0.037873
2015-09-02,0.028895
2015-09-03,-0.002442
2015-09-04,-0.020808
2015-09-08,0.04
2015-09-09,-0.016426
2015-09-10,0.005295
2015-09-11,0.01094
2015-09-14,-0.007214
2015-09-15,0.021397
2015-09-16,0.024901
2015-09-17,-0.013498
2015-09-18,-0.021696
2015-09-21,0.011694
2015-09-22,0.000797
2015-09-23,0.001195
2015-09-24,-0.009149
2015-09-25,0.000401
2015-09-28,-0.024478
2015-09-29,0.010695
2015-09-30,0.026455
2015-10-01,-0.001189
2015-10-02,0.011116
2015-10-05,0.053004
2015-10-06,0.017524
2015-10-07,0.017589
2015-10-08,0.009363
2015-10-09,0.001427
2015-10-12,0.000713
2015-10-13,-0.007832
2015-10-14,-0.009688
2015-10-15,0.01558
2015-10-16,0.033892
2015-10-19,0.000345
2015-10-20,-0.007244
2015-10-21,0.002432
2015-10-22,0.025303
2015-10-23,-0.002366
2015-10-26,0.001355
2015-10-27,-0.003046
2015-10-28,-0.002376
2015-10-29,-0.001701
2015-10-30,-0.014315
2015-11-02,0.016598
2015-11-03,0.006463
2015-11-04,-0.00169
2015-11-05,0.003385
2015-11-06,0.009447
2015-11-09,-0.005682
2015-11-10,0.012437
2015-11-11,0.01826
2015-11-12,-0.016629
2015-11-13,0.003979
2015-11-16,0.002642
2015-11-17,-0.001318
2015-11-18,0.006596
2015-11-19,-0.008191
2015-11-20,0.012884
2015-11-23,-0.002283
2015-11-24,0.002288
2015-11-25,-0.009785
2015-11-27,0.0
2015-11-30,-0.013834
2015-12-01,0.007682
2015-12-02,-0.006629
2015-12-03,0.002002
2015-12-04,0.015318
2015-12-07,-0.003936
2015-12-08,-0.005927
2015-12-09,0.009275
2015-12-10,0.005907
2015-12-11,-0.012724
2015-12-14,0.0
2015-12-15,0.001983
2015-12-16,0.021768
2015-12-17,-0.006456
2015-12-18,-0.008838
2015-12-21,0.003963
2015-12-22,0.002961
2015-12-23,0.015087
2015-12-24,-0.003877
2015-12-28,0.002271
2015-12-29,0.012298
2015-12-30,-0.007353
2015-12-31,0.003221
2016-01-04,-0.014125
2016-01-05,0.000977
2016-01-06,-0.01594
2016-01-07,-0.042314
2016-01-08,-0.01795
2016-01-11,0.004569
2016-01-12,0.002099
2016-01-13,-0.013967
2016-01-14,0.029037
2016-01-15,-0.019615
2016-01-19,0.0
2016-01-20,-0.017199
2016-01-21,0.021071
2016-01-22,-0.012242
2016-01-25,-0.007082
2016-01-26,0.009629
2016-01-27,-0.01095
2016-01-28,0.0075
2016-01-29,0.031549
2016-02-01,-0.015808
2016-02-02,-0.013967
2016-02-03,0.015227
2016-02-04,0.017789
2016-02-05,-0.021933
2016-02-08,-0.012964
2016-02-09,0.003905
2016-02-10,0.000707
2016-02-11,-0.030035
2016-02-12,0.029508
2016-02-16,0.021231
2016-02-17,0.016632
2016-02-18,-0.008862
2016-02-19,-0.002063
2016-02-22,0.013439
2016-02-23,-0.00646
2016-02-24,-0.008898
2016-02-25,0.017265
2016-02-26,0.005816
2016-02-29,-0.008844
2016-03-01,0.025395
2016-03-02,0.01004
2016-03-03,0.001325
2016-03-04,0.007942
2016-03-07,-0.005581
2016-03-08,-0.007593
2016-03-09,-0.000333
2016-03-10,-0.003661
2016-03-11,0.01336
2016-03-14,-0.002307
2016-03-15,0.00033
2016-03-16,-0.003633
2016-03-17,0.026185
2016-03-18,-0.001292
2016-03-21,0.005498
2016-03-22,-0.000965
2016-03-23,0.000322
2016-03-24,0.001287
2016-03-28,0.012215
2016-03-29,-0.000318
2016-03-30,0.011118
2016-03-31,-0.001257
2016-04-01,0.004404
2016-04-04,-0.021923
2016-04-05,-0.008005
2016-04-06,-0.002582
2016-04-07,-0.008738
2016-04-08,0.005224
2016-04-11,-0.002598
2016-04-12,0.003256
2016-04-13,0.005518
2016-04-14,0.001291
2016-04-15,0.000322
2016-04-18,0.000967
2016-04-19,0.002898
2016-04-20,0.0
2016-04-21,-0.005457
2016-04-22,-0.007101
2016-04-25,-0.002601
2016-04-26,0.007171
2016-04-27,0.000971
2016-04-28,-0.00097
2016-04-29,-0.004854
2016-05-02,0.004553
2016-05-03,-0.008417
2016-05-04,-0.018283
2016-05-05,-0.005986
2016-05-06,0.007695
2016-05-09,-0.0083
2016-05-10,0.020422
2016-05-11,-0.004593
2016-05-12,-0.00824
2016-05-13,-0.014955
2016-05-16,0.010796
2016-05-17,-0.008344
2016-05-18,-0.003366
2016-05-19,-0.008443
2016-05-20,0.006812
2016-05-23,-0.002368
2016-05-24,0.012208
2016-05-25,0.00804
2016-05-26,-0.002326
2016-05-27,0.003331
2016-05-31,0.003652
2016-06-01,-0.00397
2016-06-02,-0.001993
2016-06-03,-0.003661
2016-06-06,0.006012
2016-06-07,0.000664
2016-06-08,0.00564
2016-06-09,-0.002309
2016-06-10,-0.006614
2016-06-13,-0.006991
2016-06-14,0.020449
2016-06-15,0.004928
2016-06-16,0.009153
2016-06-17,-0.001305
2016-06-20,0.007516
2016-06-21,0.003568
2016-06-22,-0.005171
2016-06-23,0.01332
2016-06-24,-0.043924
2016-06-27,-0.016767
2016-06-28,0.021146
2016-06-29,0.020374
2016-06-30,0.030442
2016-07-01,0.000318
2016-07-05,-0.00127
2016-07-06,0.009221
2016-07-07,0.00252
2016-07-08,0.011942
2016-07-11,0.000311
2016-07-12,0.001552
2016-07-13,0.0031
2016-07-14,0.008344
2016-07-15,0.007662
2016-07-18,0.000912
2016-07-19,0.000608
2016-07-20,-0.004555
2016-07-21,-0.005796
2016-07-22,-0.016263
2016-07-25,-0.013101
2016-07-26,-0.005373
2016-07-27,-0.006037
2016-07-28,-0.000959
2016-07-29,-0.00352
2016-08-01,0.000321
2016-08-02,-0.00321
2016-08-03,0.002576
2016-08-04,0.001285
2016-08-05,0.003529
2016-08-08,-0.00032
2016-08-09,0.000959
2016-08-10,-0.000958
2016-08-11,0.00064
2016-08-12,-0.001598
2016-08-15,0.0
2016-08-16,-0.0016
2016-08-17,0.003206
2016-08-18,0.004474
2016-08-19,-0.005727
2016-08-22,0.00224
2016-08-23,-0.002874
2016-08-24,-0.00032
2016-08-25,-0.00032
2016-08-26,0.000641
2016-08-29,0.004163
2016-08-30,0.000319
2016-08-31,-0.004144
2016-09-01,-0.00128
2016-09-02,0.002885
2016-09-06,-0.00767
2016-09-07,0.000322
2016-09-08,-0.000644
2016-09-09,-0.029961
2016-09-12,0.01262
2016-09-13,-0.020991
2016-09-14,-0.005025
2016-09-15,0.009428
2016-09-16,-0.002353
2016-09-19,-0.008423
2016-09-20,0.008155
2016-09-21,0.006067
2016-09-22,0.006365
2016-09-23,-0.004993
2016-09-26,-0.01171
2016-09-27,0.01151
2016-09-28,0.000669
2016-09-29,-0.012375
2016-09-30,0.003048
2016-10-03,0.000675
2016-10-04,-0.004723
2016-10-05,0.0
2016-10-06,-0.007797
2016-10-07,-0.006491
2016-10-10,-0.007565
2016-10-11,0.002079
2016-10-12,-0.000692
2016-10-13,-0.004498
2016-10-14,0.004171
2016-10-17,-0.001385
2016-10-18,0.004506
2016-10-19,0.002761
2016-10-20,0.000344
2016-10-21,-0.003096
2016-10-24,-0.00207
2016-10-25,-0.009336
2016-10-26,0.007679
2016-10-27,-0.008313
2016-10-28,0.020608
2016-10-31,-0.004107
2016-11-01,-0.00756
2016-11-02,-0.013504
2016-11-03,-0.007371
2016-11-04,0.005658
2016-11-07,0.030591
2016-11-08,0.003753
2016-11-09,0.007138
2016-11-10,0.026325
2016-11-11,0.009865
2016-11-14,-0.006513
2016-11-15,0.007866
2016-11-16,-0.000325
2016-11-17,0.001627
2016-11-18,-0.003897
2016-11-21,0.006521
2016-11-22,0.010042
2016-11-23,0.005131
2016-11-25,0.003191
2016-11-28,-0.006043
2016-11-29,-0.0064
2016-11-30,-0.00934
2016-12-01,0.020481
2016-12-02,-0.001593
2016-12-05,-0.007339
2016-12-06,0.001929
2016-12-07,0.013795
2016-12-08,-0.002215
2016-12-09,0.007929
2016-12-12,0.002517
2016-12-13,-0.003767
2016-12-14,-0.007561
2016-12-15,-0.007619
2016-12-16,0.015675
2016-12-19,0.005354
2016-12-20,0.010338
2016-12-21,-0.003721
2016-12-22,-0.002179
2016-12-23,0.001886
2016-12-27,0.000627
2016-12-28,-0.00627
2016-12-29,0.000315
2016-12-30,-0.003469
2017-01-03,0.002848
2017-01-04,0.000316
2017-01-05,-0.005678
2017-01-06,0.002855
2017-01-09,-0.004745
2017-01-10,-0.002861
2017-01-11,0.003188
2017-01-12,-0.002542
2017-01-13,-0.000956
2017-01-17,-0.00287
2017-01-18,-0.001279
2017-01-19,-0.00064
2017-01-20,-0.021788
2017-01-23,-0.025549
2017-01-24,0.008403
2017-01-25,0.012333
2017-01-26,-0.001646
2017-01-27,-0.010224
2017-01-30,-0.001666
2017-01-31,-0.008678
2017-02-01,-0.000337
2017-02-02,-0.000337
2017-02-03,0.000674
2017-02-06,-0.001347
2017-02-07,-0.003372
2017-02-08,-0.004398
2017-02-09,0.005437
2017-02-10,0.004393
2017-02-13,0.010767
2017-02-14,0.007989
2017-02-15,0.002312
2017-02-16,0.003295
2017-02-17,-0.002627
2017-02-21,0.004939
2017-02-22,-0.006225
2017-02-23,-0.002308
2017-02-24,0.005663
2017-02-27,-0.008281
2017-02-28,-0.004342
2017-03-01,0.012747
2017-03-02,0.0
2017-03-03,-0.002319
2017-03-06,-0.003984
2017-03-07,-0.004667
2017-03-08,-0.002009
2017-03-09,-0.004698
2017-03-10,0.020904
2017-03-13,-0.013871
2017-03-14,-0.010717
2017-03-15,0.007448
2017-03-16,-0.000336
2017-03-17,0.00437
2017-03-20,-0.004685
2017-03-21,-0.011769
2017-03-22,0.004764
2017-03-23,0.003048
2017-03-24,0.003376
2017-03-27,-0.009421
2017-03-28,0.006114
2017-03-29,0.002026
2017-03-30,0.006402
2017-03-31,-0.002344
2017-04-03,0.002685
2017-04-04,0.004685
2017-04-05,-0.001666
2017-04-06,-0.001335
2017-04-07,0.002005
2017-04-10,0.000667
2017-04-11,0.001
2017-04-12,-0.008988
2017-04-13,-0.007054
2017-04-17,0.002706
2017-04-18,0.006748
2017-04-19,0.005362
2017-04-20,0.009
2017-04-21,-0.023786
2017-04-24,0.0
2017-04-25,-0.003384
2017-04-26,-0.006452
2017-04-27,-0.006152
2017-04-28,-0.003095
2017-05-01,-0.001725
2017-05-02,0.001728
2017-05-03,0.008279
2017-05-04,-0.001026
2017-05-05,0.000685
2017-05-08,-0.005133
2017-05-09,-0.004816
2017-05-10,-0.00795
2017-05-11,0.005923
2017-05-12,-0.020783
2017-05-15,-0.003184
2017-05-16,-0.004968
2017-05-17,-0.022468
2017-05-18,0.002554
2017-05-19,0.020742
2017-05-22,0.004635
2017-05-23,0.003549
2017-05-24,-0.015912
2017-05-25,-0.012217
2017-05-26,-0.001455
2017-05-30,-0.003279
2017-05-31,0.000731
2017-06-01,0.012418
2017-06-02,0.005772
2017-06-05,0.003587
2017-06-06,-0.001787
2017-06-07,-0.008951
2017-06-08,-0.003251
2017-06-09,0.012686
2017-06-12,0.035791
2017-06-13,-0.016932
2017-06-14,0.008436
2017-06-15,0.017079
2017-06-16,0.002073
2017-06-19,-0.006897
2017-06-20,-0.023264
2017-06-21,-0.012442
2017-06-22,-0.008279
2017-06-23,0.000726
2017-06-26,0.001451
2017-06-27,-0.014488
2017-06-28,-0.004778
2017-06-29,-0.002216
2017-06-30,-0.00037
2017-07-03,0.01629
2017-07-05,-0.003643
2017-07-06,-0.038026
2017-07-07,-0.006081
2017-07-10,-0.004206
2017-07-11,0.013057
2017-07-12,0.007582
2017-07-13,0.007901
2017-07-14,-0.000373
2017-07-17,0.001494
2017-07-18,0.00261
2017-07-19,0.001859
2017-07-20,-0.00928
2017-07-21,-0.029225
2017-07-24,-0.018526
2017-07-25,0.000393
2017-07-26,0.005896
2017-07-27,0.007816
2017-07-28,-0.010081
2017-07-31,0.003134
2017-08-01,-0.006638
2017-08-02,0.003145
2017-08-03,0.009404
2017-08-04,0.000776
2017-08-07,-0.005819
2017-08-08,-0.002731
2017-08-09,0.005869
2017-08-10,-0.015947
2017-08-11,-0.003953
2017-08-14,0.006349
2017-08-15,-0.008675
2017-08-16,-0.001591
2017-08-17,-0.013944
2017-08-18,-0.008081
2017-08-21,-0.002444
2017-08-22,0.004492
2017-08-23,-0.008537
2017-08-24,-0.00369
2017-08-25,0.007819
2017-08-28,-0.000817
2017-08-29,-0.001226
2017-08-30,-0.006547
2017-08-31,0.01112
2017-09-01,0.024033
2017-09-05,-0.015115
2017-09-06,0.006462
2017-09-07,-0.036116
2017-09-08,-0.008326
2017-09-11,-0.004198
2017-09-12,0.00801
2017-09-13,0.008365
2017-09-14,0.006221
2017-09-15,-0.00371
2017-09-18,0.022148
2017-09-19,-0.01063
2017-09-20,0.004959
2017-09-21,0.017681
2017-09-22,0.004849
2017-09-25,0.00965
2017-09-26,-0.007168
2017-09-27,-0.022463
2017-09-28,-0.005334
2017-09-29,-0.002475
2017-10-02,0.016129
2017-10-03,0.009361
2017-10-04,-0.012903
2017-10-05,0.002451
2017-10-06,-0.006113
2017-10-09,-0.03936
2017-10-10,-0.002988
2017-10-11,-0.012414
2017-10-12,-0.000867
2017-10-13,-0.003037
2017-10-16,0.016536
2017-10-17,-0.007277
2017-10-18,-0.003019
2017-10-19,0.019896
2017-10-20,0.010602
2017-10-23,-0.063366
2017-10-24,-0.019265
2017-10-25,-0.017816
2017-10-26,-0.008372
2017-10-27,-0.024859
2017-10-30,-0.018278
2017-10-31,-0.012249
2017-11-01,-0.006944
2017-11-02,-0.003996
2017-11-03,0.01003
2017-11-06,-0.000497
2017-11-07,0.003974
2017-11-08,-0.004453
2017-11-09,-0.006461
2017-11-10,0.025013
2017-11-13,-0.071742
2017-11-14,-0.058885
2017-11-15,0.020112
2017-11-16,-0.000548
2017-11-17,-0.002192
2017-11-20,-0.01263
2017-11-21,-0.008343
2017-11-22,0.017947
2017-11-24,0.002204
2017-11-27,-0.003848
2017-11-28,0.016004
2017-11-29,0.003802
2017-11-30,-0.010281
